Image,Prediction,Confidence
/mnt/lake/VBags/150929/frame0104.jpg,Summer,0.81
/mnt/lake/VBags/150929/frame0247.jpg,Summer,0.5513
/mnt/lake/VBags/150929/frame0193.jpg,Summer,0.751
/mnt/lake/VBags/150929/frame0171.jpg,Summer,0.785
/mnt/lake/VBags/150929/frame0167.jpg,Summer,0.613
/mnt/lake/VBags/150929/frame0380.jpg,Summer,0.649
/mnt/lake/VBags/150929/frame0367.jpg,Summer,0.8794
/mnt/lake/VBags/151008/frame0345.jpg,Autumn,0.908
/mnt/lake/VBags/151008/frame0136.jpg,Autumn,0.8604
/mnt/lake/VBags/151008/frame0343.jpg,Autumn,0.778
/mnt/lake/VBags/151008/frame0346.jpg,Autumn,0.7593
/mnt/lake/VBags/151008/frame0118.jpg,Autumn,0.753
/mnt/lake/VBags/151008/frame0260.jpg,Autumn,0.7363
/mnt/lake/VBags/151008/frame0174.jpg,Autumn,0.732
/mnt/lake/VBags/151008/frame0344.jpg,Autumn,0.7197
/mnt/lake/VBags/151008/frame0265.jpg,Autumn,0.7275
/mnt/lake/VBags/151008/frame0082.jpg,Autumn,0.705
/mnt/lake/VBags/151008/frame0132.jpg,Autumn,0.4973
/mnt/lake/VBags/151008/frame0135.jpg,Autumn,0.317
/mnt/lake/VBags/151008/frame0325.jpg,Autumn,0.5923
/mnt/lake/VBags/151008/frame0332.jpg,Summer,0.495
/mnt/lake/VBags/151008/frame0342.jpg,Autumn,0.6606
/mnt/lake/VBags/151008/frame0110.jpg,Summer,0.3743
/mnt/lake/VBags/151008/frame0112.jpg,Summer,0.5044
/mnt/lake/VBags/151008/frame0107.jpg,Autumn,0.4631
/mnt/lake/VBags/151008/frame0202.jpg,Summer,0.4482
/mnt/lake/VBags/151008/frame0331.jpg,Autumn,0.518
/mnt/lake/VBags/151008/frame0069.jpg,Autumn,0.3926
/mnt/lake/VBags/151008/frame0318.jpg,Autumn,0.5376
/mnt/lake/VBags/151008/frame0239.jpg,Autumn,0.509
/mnt/lake/VBags/151008/frame0119.jpg,Autumn,0.4905
/mnt/lake/VBags/151008/frame0133.jpg,Autumn,0.5205
/mnt/lake/VBags/151008/frame0048.jpg,Autumn,0.462
/mnt/lake/VBags/151008/frame0041.jpg,Summer,0.576
/mnt/lake/VBags/151008/frame0129.jpg,Spring,0.311
/mnt/lake/VBags/151008/frame0329.jpg,Summer,0.485
/mnt/lake/VBags/151008/frame0060.jpg,Summer,0.4463
/mnt/lake/VBags/151008/frame0020.jpg,Spring,0.4504
/mnt/lake/VBags/151008/frame0227.jpg,Summer,0.3772
/mnt/lake/VBags/151008/frame0249.jpg,Summer,0.8057
/mnt/lake/VBags/151008/frame0247.jpg,Summer,0.6694
/mnt/lake/VBags/151008/frame0243.jpg,Summer,0.626
/mnt/lake/VBags/151008/frame0115.jpg,Autumn,0.3625
/mnt/lake/VBags/151008/frame0218.jpg,Summer,0.3691
/mnt/lake/VBags/151008/frame0242.jpg,Summer,0.4607
/mnt/lake/VBags/151008/frame0246.jpg,Summer,0.4238
/mnt/lake/VBags/151008/frame0257.jpg,Spring,0.529
/mnt/lake/VBags/151019/frame0094.jpg,Autumn,0.8784
/mnt/lake/VBags/151019/frame0093.jpg,Autumn,0.823
/mnt/lake/VBags/151019/frame0098.jpg,Autumn,0.7188
/mnt/lake/VBags/151019/frame0113.jpg,Autumn,0.7246
/mnt/lake/VBags/151019/frame0114.jpg,Autumn,0.7275
/mnt/lake/VBags/151019/frame0092.jpg,Autumn,0.694
/mnt/lake/VBags/151019/frame0095.jpg,Autumn,0.6963
/mnt/lake/VBags/151019/frame0096.jpg,Autumn,0.6597
/mnt/lake/VBags/151019/frame0108.jpg,Autumn,0.6665
/mnt/lake/VBags/151019/frame0097.jpg,Autumn,0.6514
/mnt/lake/VBags/151019/frame0101.jpg,Summer,0.4148
/mnt/lake/VBags/151019/frame0117.jpg,Autumn,0.6167
/mnt/lake/VBags/151019/frame0110.jpg,Autumn,0.5625
/mnt/lake/VBags/151019/frame0047.jpg,Summer,0.4175
/mnt/lake/VBags/151019/frame0051.jpg,Summer,0.3997
/mnt/lake/VBags/151019/frame0107.jpg,Autumn,0.3833
/mnt/lake/VBags/151019/frame0126.jpg,Autumn,0.6353
/mnt/lake/VBags/151019/frame0038.jpg,Autumn,0.4124
/mnt/lake/VBags/151019/frame0019.jpg,Summer,0.3474
/mnt/lake/VBags/151019/frame0056.jpg,Summer,0.5117
/mnt/lake/VBags/151019/frame0025.jpg,Summer,0.675
/mnt/lake/VBags/151019/frame0065.jpg,Autumn,0.6187
/mnt/lake/VBags/151019/frame0030.jpg,Summer,0.4358
/mnt/lake/VBags/151019/frame0043.jpg,Summer,0.478
/mnt/lake/VBags/151019/frame0090.jpg,Summer,0.3943
/mnt/lake/VBags/151019/frame0039.jpg,Autumn,0.509
/mnt/lake/VBags/151019/frame0044.jpg,Summer,0.4858
/mnt/lake/VBags/151019/frame0045.jpg,Summer,0.5454
/mnt/lake/VBags/151019/frame0118.jpg,Autumn,0.333
/mnt/lake/VBags/151019/frame0112.jpg,Autumn,0.54
/mnt/lake/VBags/151019/frame0001.jpg,Summer,0.68
/mnt/lake/VBags/151019/frame0102.jpg,Summer,0.4934
/mnt/lake/VBags/151019/frame0085.jpg,Spring,0.5273
/mnt/lake/VBags/151019/frame0103.jpg,Summer,0.4446
/mnt/lake/VBags/151019/frame0111.jpg,Autumn,0.631
/mnt/lake/VBags/151019/frame0049.jpg,Spring,0.5103
/mnt/lake/VBags/151019/frame0017.jpg,Summer,0.804
/mnt/lake/VBags/151019/frame0028.jpg,Summer,0.802
/mnt/lake/VBags/151019/frame0037.jpg,Spring,0.4648
/mnt/lake/VBags/151019/frame0063.jpg,Summer,0.407
/mnt/lake/VBags/151027/frame0100.jpg,Autumn,0.951
/mnt/lake/VBags/151027/frame0247.jpg,Autumn,0.9487
/mnt/lake/VBags/151027/frame0130.jpg,Autumn,0.926
/mnt/lake/VBags/151027/frame0123.jpg,Autumn,0.922
/mnt/lake/VBags/151027/frame0127.jpg,Autumn,0.9146
/mnt/lake/VBags/151027/frame0098.jpg,Autumn,0.9126
/mnt/lake/VBags/151027/frame0116.jpg,Autumn,0.9136
/mnt/lake/VBags/151027/frame0246.jpg,Autumn,0.9004
/mnt/lake/VBags/151027/frame0118.jpg,Autumn,0.8926
/mnt/lake/VBags/151027/frame0099.jpg,Autumn,0.8975
/mnt/lake/VBags/151027/frame0050.jpg,Autumn,0.8506
/mnt/lake/VBags/151027/frame0096.jpg,Autumn,0.708
/mnt/lake/VBags/151027/frame0260.jpg,Autumn,0.8223
/mnt/lake/VBags/151027/frame0105.jpg,Autumn,0.7363
/mnt/lake/VBags/151027/frame0248.jpg,Autumn,0.6714
/mnt/lake/VBags/151027/frame0241.jpg,Autumn,0.8667
/mnt/lake/VBags/151027/frame0237.jpg,Autumn,0.866
/mnt/lake/VBags/151027/frame0119.jpg,Autumn,0.7163
/mnt/lake/VBags/151027/frame0122.jpg,Autumn,0.87
/mnt/lake/VBags/151027/frame0259.jpg,Autumn,0.7446
/mnt/lake/VBags/151027/frame0278.jpg,Autumn,0.567
/mnt/lake/VBags/151027/frame0055.jpg,Autumn,0.512
/mnt/lake/VBags/151027/frame0024.jpg,Autumn,0.737
/mnt/lake/VBags/151027/frame0284.jpg,Autumn,0.738
/mnt/lake/VBags/151027/frame0029.jpg,Summer,0.4329
/mnt/lake/VBags/151027/frame0046.jpg,Autumn,0.519
/mnt/lake/VBags/151027/frame0277.jpg,Autumn,0.638
/mnt/lake/VBags/151027/frame0191.jpg,Autumn,0.6934
/mnt/lake/VBags/151027/frame0032.jpg,Summer,0.49
/mnt/lake/VBags/151027/frame0250.jpg,Autumn,0.7827
/mnt/lake/VBags/151027/frame0162.jpg,Autumn,0.4734
/mnt/lake/VBags/151027/frame0220.jpg,Summer,0.623
/mnt/lake/VBags/151027/frame0023.jpg,Summer,0.5957
/mnt/lake/VBags/151027/frame0176.jpg,Autumn,0.6714
/mnt/lake/VBags/151027/frame0028.jpg,Summer,0.4932
/mnt/lake/VBags/151027/frame0234.jpg,Autumn,0.5625
/mnt/lake/VBags/151027/frame0213.jpg,Summer,0.3882
/mnt/lake/VBags/151027/frame0255.jpg,Autumn,0.5186
/mnt/lake/VBags/151027/frame0236.jpg,Autumn,0.615
/mnt/lake/VBags/151027/frame0252.jpg,Autumn,0.6855
/mnt/lake/VBags/151105/frame0233.jpg,Autumn,0.8164
/mnt/lake/VBags/151105/frame0250.jpg,Autumn,0.799
/mnt/lake/VBags/151105/frame0228.jpg,Autumn,0.794
/mnt/lake/VBags/151105/frame0495.jpg,Autumn,0.8535
/mnt/lake/VBags/151105/frame0216.jpg,Autumn,0.77
/mnt/lake/VBags/151105/frame0500.jpg,Autumn,0.722
/mnt/lake/VBags/151105/frame0247.jpg,Autumn,0.709
/mnt/lake/VBags/151105/frame0354.jpg,Autumn,0.7046
/mnt/lake/VBags/151105/frame0512.jpg,Autumn,0.693
/mnt/lake/VBags/151105/frame0244.jpg,Autumn,0.691
/mnt/lake/VBags/151105/frame0208.jpg,Autumn,0.3926
/mnt/lake/VBags/151105/frame0377.jpg,Spring,0.334
/mnt/lake/VBags/151105/frame0209.jpg,Spring,0.3325
/mnt/lake/VBags/151105/frame0386.jpg,Autumn,0.653
/mnt/lake/VBags/151105/frame0092.jpg,Summer,0.382
/mnt/lake/VBags/151105/frame0202.jpg,Spring,0.404
/mnt/lake/VBags/151105/frame0210.jpg,Autumn,0.66
/mnt/lake/VBags/151105/frame0428.jpg,Autumn,0.4734
/mnt/lake/VBags/151105/frame0439.jpg,Summer,0.5347
/mnt/lake/VBags/151105/frame0431.jpg,Autumn,0.649
/mnt/lake/VBags/151105/frame0441.jpg,Spring,0.4973
/mnt/lake/VBags/151105/frame0427.jpg,Autumn,0.5054
/mnt/lake/VBags/151105/frame0311.jpg,Summer,0.4788
/mnt/lake/VBags/151105/frame0032.jpg,Summer,0.542
/mnt/lake/VBags/151105/frame0421.jpg,Autumn,0.5596
/mnt/lake/VBags/151105/frame0450.jpg,Autumn,0.525
/mnt/lake/VBags/151105/frame0385.jpg,Autumn,0.417
/mnt/lake/VBags/151105/frame0375.jpg,Autumn,0.511
/mnt/lake/VBags/151105/frame0037.jpg,Autumn,0.5317
/mnt/lake/VBags/151105/frame0479.jpg,Autumn,0.536
/mnt/lake/VBags/151105/frame0325.jpg,Summer,0.4146
/mnt/lake/VBags/151105/frame0383.jpg,Summer,0.4417
/mnt/lake/VBags/151105/frame0203.jpg,Summer,0.4539
/mnt/lake/VBags/151105/frame0376.jpg,Summer,0.471
/mnt/lake/VBags/151105/frame0324.jpg,Autumn,0.4014
/mnt/lake/VBags/151105/frame0381.jpg,Spring,0.4507
/mnt/lake/VBags/151105/frame0205.jpg,Summer,0.4587
/mnt/lake/VBags/151105/frame0033.jpg,Summer,0.699
/mnt/lake/VBags/151105/frame0387.jpg,Spring,0.3604
/mnt/lake/VBags/151105/frame0485.jpg,Autumn,0.4446
/mnt/lake/VBags/151111/frame0310.jpg,Autumn,0.8203
/mnt/lake/VBags/151111/frame0311.jpg,Autumn,0.806
/mnt/lake/VBags/151111/frame0269.jpg,Autumn,0.739
/mnt/lake/VBags/151111/frame0270.jpg,Autumn,0.717
/mnt/lake/VBags/151111/frame0025.jpg,Autumn,0.707
/mnt/lake/VBags/151111/frame0309.jpg,Autumn,0.6855
/mnt/lake/VBags/151111/frame0320.jpg,Autumn,0.6543
/mnt/lake/VBags/151111/frame0307.jpg,Autumn,0.614
/mnt/lake/VBags/151111/frame0308.jpg,Autumn,0.6123
/mnt/lake/VBags/151111/frame0289.jpg,Autumn,0.605
/mnt/lake/VBags/151111/frame0020.jpg,Spring,0.507
/mnt/lake/VBags/151111/frame0024.jpg,Spring,0.379
/mnt/lake/VBags/151111/frame0017.jpg,Autumn,0.5195
/mnt/lake/VBags/151111/frame0271.jpg,Summer,0.4236
/mnt/lake/VBags/151111/frame0019.jpg,Spring,0.3503
/mnt/lake/VBags/151111/frame0279.jpg,Autumn,0.512
/mnt/lake/VBags/151111/frame0274.jpg,Autumn,0.4539
/mnt/lake/VBags/151111/frame0204.jpg,Spring,0.5596
/mnt/lake/VBags/151111/frame0068.jpg,Autumn,0.3416
/mnt/lake/VBags/151111/frame0042.jpg,Summer,0.4426
/mnt/lake/VBags/151111/frame0203.jpg,Spring,0.4563
/mnt/lake/VBags/151111/frame0286.jpg,Spring,0.5503
/mnt/lake/VBags/151111/frame0189.jpg,Autumn,0.399
/mnt/lake/VBags/151111/frame0314.jpg,Winter,0.5103
/mnt/lake/VBags/151111/frame0121.jpg,Spring,0.563
/mnt/lake/VBags/151111/frame0041.jpg,Summer,0.3567
/mnt/lake/VBags/151111/frame0273.jpg,Autumn,0.3892
/mnt/lake/VBags/151111/frame0321.jpg,Spring,0.3645
/mnt/lake/VBags/151111/frame0348.jpg,Autumn,0.4639
/mnt/lake/VBags/151111/frame0283.jpg,Autumn,0.351
/mnt/lake/VBags/151111/frame0252.jpg,Summer,0.6064
/mnt/lake/VBags/151111/frame0139.jpg,Spring,0.556
/mnt/lake/VBags/151111/frame0022.jpg,Spring,0.5186
/mnt/lake/VBags/151111/frame0317.jpg,Spring,0.4592
/mnt/lake/VBags/151111/frame0021.jpg,Summer,0.432
/mnt/lake/VBags/151111/frame0018.jpg,Autumn,0.4497
/mnt/lake/VBags/151111/frame0248.jpg,Summer,0.3767
/mnt/lake/VBags/151111/frame0313.jpg,Winter,0.4285
/mnt/lake/VBags/151111/frame0229.jpg,Spring,0.3853
/mnt/lake/VBags/151111/frame0250.jpg,Spring,0.5225
/mnt/lake/VBags/151118/frame0348.jpg,Spring,0.4023
/mnt/lake/VBags/151118/frame0384.jpg,Spring,0.3203
/mnt/lake/VBags/151118/frame0029.jpg,Spring,0.4238
/mnt/lake/VBags/151118/frame0108.jpg,Spring,0.5576
/mnt/lake/VBags/151118/frame0142.jpg,Spring,0.4197
/mnt/lake/VBags/151118/frame0058.jpg,Spring,0.4968
/mnt/lake/VBags/151118/frame0034.jpg,Spring,0.413
/mnt/lake/VBags/151118/frame0228.jpg,Spring,0.4045
/mnt/lake/VBags/151118/frame0389.jpg,Summer,0.5747
/mnt/lake/VBags/151118/frame0031.jpg,Spring,0.4348
/mnt/lake/VBags/151118/frame0355.jpg,Spring,0.6743
/mnt/lake/VBags/151118/frame0277.jpg,Spring,0.4456
/mnt/lake/VBags/151118/frame0303.jpg,Spring,0.5396
/mnt/lake/VBags/151118/frame0347.jpg,Spring,0.7705
/mnt/lake/VBags/151118/frame0254.jpg,Summer,0.5264
/mnt/lake/VBags/151118/frame0129.jpg,Spring,0.624
/mnt/lake/VBags/151118/frame0227.jpg,Spring,0.685
/mnt/lake/VBags/151118/frame0205.jpg,Spring,0.4446
/mnt/lake/VBags/151118/frame0122.jpg,Spring,0.453
/mnt/lake/VBags/151118/frame0299.jpg,Spring,0.504
/mnt/lake/VBags/151118/frame0298.jpg,Spring,0.858
/mnt/lake/VBags/151118/frame0302.jpg,Spring,0.596
/mnt/lake/VBags/151118/frame0214.jpg,Spring,0.6187
/mnt/lake/VBags/151118/frame0159.jpg,Spring,0.6006
/mnt/lake/VBags/151118/frame0232.jpg,Spring,0.696
/mnt/lake/VBags/151118/frame0345.jpg,Spring,0.5103
/mnt/lake/VBags/151118/frame0026.jpg,Spring,0.585
/mnt/lake/VBags/151118/frame0387.jpg,Spring,0.535
/mnt/lake/VBags/151118/frame0385.jpg,Spring,0.721
/mnt/lake/VBags/151118/frame0346.jpg,Spring,0.6284
/mnt/lake/VBags/151118/frame0156.jpg,Spring,0.4336
/mnt/lake/VBags/151118/frame0304.jpg,Spring,0.6455
/mnt/lake/VBags/151118/frame0252.jpg,Spring,0.4133
/mnt/lake/VBags/151118/frame0276.jpg,Spring,0.4854
/mnt/lake/VBags/151118/frame0140.jpg,Spring,0.515
/mnt/lake/VBags/151118/frame0295.jpg,Spring,0.5234
/mnt/lake/VBags/151118/frame0243.jpg,Spring,0.4358
/mnt/lake/VBags/151118/frame0297.jpg,Spring,0.6465
/mnt/lake/VBags/151118/frame0137.jpg,Spring,0.68
/mnt/lake/VBags/151118/frame0033.jpg,Spring,0.5674
/mnt/lake/VBags/151127/frame0466.jpg,Winter,0.3408
/mnt/lake/VBags/151127/frame0143.jpg,Spring,0.3342
/mnt/lake/VBags/151127/frame0011.jpg,Winter,0.3357
/mnt/lake/VBags/151127/frame0468.jpg,Summer,0.3638
/mnt/lake/VBags/151127/frame0422.jpg,Spring,0.439
/mnt/lake/VBags/151127/frame0470.jpg,Spring,0.501
/mnt/lake/VBags/151127/frame0035.jpg,Winter,0.5537
/mnt/lake/VBags/151127/frame0010.jpg,Spring,0.3699
/mnt/lake/VBags/151127/frame0228.jpg,Winter,0.4382
/mnt/lake/VBags/151127/frame0144.jpg,Spring,0.6777
/mnt/lake/VBags/151127/frame0396.jpg,Winter,0.4636
/mnt/lake/VBags/151127/frame0341.jpg,Winter,0.568
/mnt/lake/VBags/151127/frame0421.jpg,Spring,0.6274
/mnt/lake/VBags/151127/frame0428.jpg,Winter,0.658
/mnt/lake/VBags/151127/frame0506.jpg,Winter,0.7305
/mnt/lake/VBags/151127/frame0139.jpg,Spring,0.748
/mnt/lake/VBags/151127/frame0381.jpg,Winter,0.7
/mnt/lake/VBags/151127/frame0343.jpg,Spring,0.4849
/mnt/lake/VBags/151127/frame0420.jpg,Winter,0.4937
/mnt/lake/VBags/151127/frame0423.jpg,Winter,0.662
/mnt/lake/VBags/151127/frame0026.jpg,Winter,0.6216
/mnt/lake/VBags/151127/frame0461.jpg,Spring,0.567
/mnt/lake/VBags/151127/frame0229.jpg,Winter,0.59
/mnt/lake/VBags/151127/frame0140.jpg,Spring,0.655
/mnt/lake/VBags/151127/frame0275.jpg,Spring,0.6265
/mnt/lake/VBags/151127/frame0459.jpg,Spring,0.7617
/mnt/lake/VBags/151127/frame0136.jpg,Winter,0.5327
/mnt/lake/VBags/151127/frame0430.jpg,Spring,0.672
/mnt/lake/VBags/151127/frame0431.jpg,Spring,0.7876
/mnt/lake/VBags/151127/frame0193.jpg,Winter,0.584
/mnt/lake/VBags/151127/frame0207.jpg,Winter,0.5366
/mnt/lake/VBags/151127/frame0330.jpg,Winter,0.5947
/mnt/lake/VBags/151127/frame0342.jpg,Winter,0.544
/mnt/lake/VBags/151127/frame0464.jpg,Spring,0.4858
/mnt/lake/VBags/151127/frame0141.jpg,Spring,0.561
/mnt/lake/VBags/151127/frame0426.jpg,Winter,0.6675
/mnt/lake/VBags/151127/frame0382.jpg,Winter,0.6772
/mnt/lake/VBags/151127/frame0131.jpg,Winter,0.6436
/mnt/lake/VBags/151127/frame0471.jpg,Spring,0.666
/mnt/lake/VBags/151127/frame0339.jpg,Winter,0.625
/mnt/lake/VBags/151209/frame0016.jpg,Winter,0.6836
/mnt/lake/VBags/151209/frame0395.jpg,Winter,0.6685
/mnt/lake/VBags/151209/frame0392.jpg,Winter,0.6763
/mnt/lake/VBags/151209/frame0017.jpg,Winter,0.6787
/mnt/lake/VBags/151209/frame0114.jpg,Winter,0.7373
/mnt/lake/VBags/151209/frame0018.jpg,Winter,0.5825
/mnt/lake/VBags/151209/frame0387.jpg,Winter,0.5737
/mnt/lake/VBags/151209/frame0367.jpg,Winter,0.543
/mnt/lake/VBags/151209/frame0031.jpg,Winter,0.489
/mnt/lake/VBags/151209/frame0389.jpg,Winter,0.5093
/mnt/lake/VBags/151209/frame0333.jpg,Spring,0.5605
/mnt/lake/VBags/151209/frame0282.jpg,Summer,0.4634
/mnt/lake/VBags/151209/frame0007.jpg,Spring,0.624
/mnt/lake/VBags/151209/frame0003.jpg,Spring,0.4575
/mnt/lake/VBags/151209/frame0431.jpg,Spring,0.634
/mnt/lake/VBags/151209/frame0373.jpg,Spring,0.7036
/mnt/lake/VBags/151209/frame0044.jpg,Spring,0.3752
/mnt/lake/VBags/151209/frame0423.jpg,Spring,0.5386
/mnt/lake/VBags/151209/frame0076.jpg,Spring,0.668
/mnt/lake/VBags/151209/frame0363.jpg,Spring,0.696
/mnt/lake/VBags/151209/frame0413.jpg,Spring,0.4875
/mnt/lake/VBags/151209/frame0365.jpg,Spring,0.6436
/mnt/lake/VBags/151209/frame0245.jpg,Spring,0.4414
/mnt/lake/VBags/151209/frame0343.jpg,Spring,0.5396
/mnt/lake/VBags/151209/frame0362.jpg,Spring,0.69
/mnt/lake/VBags/151209/frame0320.jpg,Summer,0.5137
/mnt/lake/VBags/151209/frame0334.jpg,Spring,0.5166
/mnt/lake/VBags/151209/frame0409.jpg,Spring,0.736
/mnt/lake/VBags/151209/frame0432.jpg,Spring,0.6104
/mnt/lake/VBags/151209/frame0344.jpg,Spring,0.367
/mnt/lake/VBags/151209/frame0201.jpg,Spring,0.5337
/mnt/lake/VBags/151209/frame0238.jpg,Spring,0.471
/mnt/lake/VBags/151209/frame0004.jpg,Spring,0.5874
/mnt/lake/VBags/151209/frame0244.jpg,Spring,0.611
/mnt/lake/VBags/151209/frame0144.jpg,Spring,0.517
/mnt/lake/VBags/151209/frame0242.jpg,Spring,0.3494
/mnt/lake/VBags/151209/frame0243.jpg,Spring,0.4585
/mnt/lake/VBags/151209/frame0115.jpg,Spring,0.521
/mnt/lake/VBags/151209/frame0289.jpg,Spring,0.5815
/mnt/lake/VBags/151209/frame0128.jpg,Spring,0.6606
/mnt/lake/VBags/151214/frame0408.jpg,Winter,0.962
/mnt/lake/VBags/151214/frame0419.jpg,Winter,0.8735
/mnt/lake/VBags/151214/frame0195.jpg,Winter,0.8306
/mnt/lake/VBags/151214/frame0420.jpg,Winter,0.786
/mnt/lake/VBags/151214/frame0334.jpg,Winter,0.7886
/mnt/lake/VBags/151214/frame0411.jpg,Winter,0.7773
/mnt/lake/VBags/151214/frame0368.jpg,Winter,0.7705
/mnt/lake/VBags/151214/frame0198.jpg,Winter,0.7153
/mnt/lake/VBags/151214/frame0409.jpg,Winter,0.7217
/mnt/lake/VBags/151214/frame0390.jpg,Winter,0.7007
/mnt/lake/VBags/151214/frame0244.jpg,Spring,0.585
/mnt/lake/VBags/151214/frame0613.jpg,Spring,0.587
/mnt/lake/VBags/151214/frame0261.jpg,Summer,0.4514
/mnt/lake/VBags/151214/frame0228.jpg,Spring,0.601
/mnt/lake/VBags/151214/frame0242.jpg,Summer,0.4446
/mnt/lake/VBags/151214/frame0297.jpg,Spring,0.5986
/mnt/lake/VBags/151214/frame0259.jpg,Spring,0.4426
/mnt/lake/VBags/151214/frame0246.jpg,Spring,0.741
/mnt/lake/VBags/151214/frame0611.jpg,Spring,0.4976
/mnt/lake/VBags/151214/frame0293.jpg,Spring,0.4082
/mnt/lake/VBags/151214/frame0226.jpg,Winter,0.3906
/mnt/lake/VBags/151214/frame0295.jpg,Winter,0.4978
/mnt/lake/VBags/151214/frame0310.jpg,Winter,0.3926
/mnt/lake/VBags/151214/frame0463.jpg,Winter,0.557
/mnt/lake/VBags/151214/frame0294.jpg,Summer,0.4258
/mnt/lake/VBags/151214/frame0265.jpg,Spring,0.6704
/mnt/lake/VBags/151214/frame0260.jpg,Winter,0.4507
/mnt/lake/VBags/151214/frame0240.jpg,Spring,0.5103
/mnt/lake/VBags/151214/frame0552.jpg,Spring,0.5
/mnt/lake/VBags/151214/frame0553.jpg,Winter,0.5713
/mnt/lake/VBags/151214/frame0179.jpg,Spring,0.331
/mnt/lake/VBags/151214/frame0363.jpg,Winter,0.55
/mnt/lake/VBags/151214/frame0156.jpg,Spring,0.3994
/mnt/lake/VBags/151214/frame0360.jpg,Winter,0.557
/mnt/lake/VBags/151214/frame0527.jpg,Spring,0.564
/mnt/lake/VBags/151214/frame0231.jpg,Winter,0.502
/mnt/lake/VBags/151214/frame0570.jpg,Spring,0.8154
/mnt/lake/VBags/151214/frame0211.jpg,Spring,0.62
/mnt/lake/VBags/151214/frame0172.jpg,Spring,0.6733
/mnt/lake/VBags/151214/frame0312.jpg,Winter,0.3752
/mnt/lake/VBags/151221/frame0291.jpg,Winter,0.941
/mnt/lake/VBags/151221/frame0292.jpg,Winter,0.8647
/mnt/lake/VBags/151221/frame0152.jpg,Winter,0.6377
/mnt/lake/VBags/151221/frame0172.jpg,Winter,0.631
/mnt/lake/VBags/151221/frame0169.jpg,Winter,0.606
/mnt/lake/VBags/151221/frame0339.jpg,Winter,0.6587
/mnt/lake/VBags/151221/frame0290.jpg,Winter,0.615
/mnt/lake/VBags/151221/frame0108.jpg,Winter,0.603
/mnt/lake/VBags/151221/frame0383.jpg,Winter,0.588
/mnt/lake/VBags/151221/frame0189.jpg,Winter,0.5825
/mnt/lake/VBags/151221/frame0273.jpg,Spring,0.546
/mnt/lake/VBags/151221/frame0154.jpg,Spring,0.3672
/mnt/lake/VBags/151221/frame0340.jpg,Winter,0.5303
/mnt/lake/VBags/151221/frame0409.jpg,Winter,0.398
/mnt/lake/VBags/151221/frame0308.jpg,Spring,0.6685
/mnt/lake/VBags/151221/frame0234.jpg,Winter,0.514
/mnt/lake/VBags/151221/frame0020.jpg,Spring,0.4712
/mnt/lake/VBags/151221/frame0153.jpg,Winter,0.3723
/mnt/lake/VBags/151221/frame0285.jpg,Winter,0.6016
/mnt/lake/VBags/151221/frame0296.jpg,Spring,0.7476
/mnt/lake/VBags/151221/frame0368.jpg,Winter,0.52
/mnt/lake/VBags/151221/frame0363.jpg,Spring,0.5537
/mnt/lake/VBags/151221/frame0244.jpg,Summer,0.385
/mnt/lake/VBags/151221/frame0386.jpg,Spring,0.5776
/mnt/lake/VBags/151221/frame0342.jpg,Spring,0.508
/mnt/lake/VBags/151221/frame0384.jpg,Spring,0.451
/mnt/lake/VBags/151221/frame0347.jpg,Spring,0.6123
/mnt/lake/VBags/151221/frame0348.jpg,Spring,0.605
/mnt/lake/VBags/151221/frame0365.jpg,Spring,0.731
/mnt/lake/VBags/151221/frame0364.jpg,Spring,0.6636
/mnt/lake/VBags/151221/frame0298.jpg,Spring,0.526
/mnt/lake/VBags/151221/frame0323.jpg,Spring,0.7676
/mnt/lake/VBags/151221/frame0322.jpg,Spring,0.4507
/mnt/lake/VBags/151221/frame0303.jpg,Spring,0.698
/mnt/lake/VBags/151221/frame0294.jpg,Winter,0.5703
/mnt/lake/VBags/151221/frame0057.jpg,Spring,0.7856
/mnt/lake/VBags/151221/frame0335.jpg,Winter,0.515
/mnt/lake/VBags/151221/frame0305.jpg,Spring,0.4653
/mnt/lake/VBags/151221/frame0325.jpg,Spring,0.576
/mnt/lake/VBags/151221/frame0300.jpg,Spring,0.4958
/mnt/lake/VBags/160201/frame0387.jpg,Winter,0.8
/mnt/lake/VBags/160201/frame0070.jpg,Winter,0.791
/mnt/lake/VBags/160201/frame0416.jpg,Winter,0.7915
/mnt/lake/VBags/160201/frame0448.jpg,Winter,0.787
/mnt/lake/VBags/160201/frame0278.jpg,Winter,0.7266
/mnt/lake/VBags/160201/frame0072.jpg,Winter,0.716
/mnt/lake/VBags/160201/frame0392.jpg,Winter,0.724
/mnt/lake/VBags/160201/frame0373.jpg,Winter,0.706
/mnt/lake/VBags/160201/frame0012.jpg,Winter,0.6655
/mnt/lake/VBags/160201/frame0156.jpg,Winter,0.669
/mnt/lake/VBags/160201/frame0461.jpg,Spring,0.4275
/mnt/lake/VBags/160201/frame0362.jpg,Winter,0.4922
/mnt/lake/VBags/160201/frame0365.jpg,Spring,0.5522
/mnt/lake/VBags/160201/frame0345.jpg,Spring,0.5464
/mnt/lake/VBags/160201/frame0364.jpg,Spring,0.5903
/mnt/lake/VBags/160201/frame0359.jpg,Winter,0.4917
/mnt/lake/VBags/160201/frame0440.jpg,Winter,0.442
/mnt/lake/VBags/160201/frame0110.jpg,Spring,0.49
